CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15428.0,15,1,68.10000000000001,5,1,1,511,Regular
15429.0,27,2,321.98,4,3,3,433,Regular
15432.0,23,1,171.19,4,1,2,412,Regular
15433.0,214,2,445.7,1,3,3,133,Regular
15434.0,8,5,749.86,5,4,4,544,Champions
15435.0,22,1,125.84,4,1,1,411,Regular
15436.0,12,3,1020.65,5,4,4,544,Champions
15437.0,262,1,191.66,1,1,2,112,Churned
15438.0,131,1,137.13,2,1,2,212,Churned
15440.0,55,3,307.18,3,4,3,343,Regular
15443.0,2,7,2628.23,5,5,5,555,Champions
15444.0,9,2,1295.66,5,3,5,535,Regular
15445.0,264,1,17.700000000000003,1,1,1,111,Churned
15447.0,331,1,129.67,1,1,1,111,Churned
15448.0,313,1,370.24,1,1,3,113,Churned
15449.0,26,3,777.62,4,4,4,444,Champions
15450.0,30,1,336.44,4,1,3,413,Regular
15452.0,30,3,511.03,4,4,3,443,Regular
15453.0,2,7,1152.67,5,5,5,555,Champions
15454.0,362,1,157.2,1,1,2,112,Churned
15456.0,283,3,269.2,1,4,2,142,Regular
15457.0,262,1,217.17,1,1,2,112,Churned
15458.0,25,1,53.4,4,1,1,411,Regular
15460.0,354,1,178.6,1,1,2,112,Churned
15462.0,94,3,144.6,2,4,2,242,Regular
15463.0,29,1,89.3,4,1,1,411,Regular
15464.0,338,1,773.1,1,1,4,114,Churned
15465.0,20,16,719.84,4,5,4,454,Champions
15466.0,85,1,324.58,2,1,3,213,Churned
15467.0,9,3,413.05,5,4,3,543,Regular
15468.0,51,1,426.81,3,1,3,313,Regular
15469.0,50,2,342.55,3,3,3,333,Regular
15471.0,2,1,379.38,5,1,3,513,Regular
15472.0,113,1,351.65999999999997,2,1,3,213,Churned
15475.0,77,1,406.31,2,1,3,213,Churned
15478.0,40,2,417.71000000000004,3,3,3,333,Regular
15480.0,116,1,560.95,2,1,4,214,Churned
15482.0,166,4,148.96,2,4,2,242,Regular
15483.0,161,4,197.95,2,4,2,242,Regular
15484.0,1,4,1495.36,5,4,5,545,Champions
15485.0,30,3,585.66,4,4,4,444,Champions
15489.0,23,3,624.89,4,4,4,444,Champions
15491.0,95,6,1706.99,2,5,5,255,Regular
15492.0,28,2,304.64,4,3,3,433,Regular
15493.0,33,5,1568.8,4,4,5,445,Champions
15494.0,21,2,789.72,4,3,4,434,Regular
15498.0,3,24,5851.39,5,5,5,555,Champions
15500.0,8,4,871.33,5,4,4,544,Champions
15502.0,16,9,2076.25,4,5,5,455,Champions
15503.0,363,1,128.64000000000001,1,1,1,111,Churned
15504.0,81,1,52.83,2,1,1,211,Churned
15505.0,53,4,584.74,3,4,4,344,Regular
15506.0,23,3,737.06,4,4,4,444,Champions
15507.0,172,1,386.01,2,1,3,213,Churned
15508.0,189,6,705.1,1,5,4,154,Regular
15511.0,12,5,670.4300000000001,5,4,4,544,Champions
15512.0,156,2,121.0,2,3,1,231,Regular
15513.0,33,15,2659.28,4,5,5,455,Champions
15514.0,12,10,1655.39,5,5,5,555,Champions
15516.0,45,3,53.93,3,4,1,341,Regular
15517.0,233,1,178.10999999999999,1,1,2,112,Churned
15518.0,64,8,1685.09,3,5,5,355,Regular
15520.0,2,1,320.7,5,1,3,513,Regular
15521.0,40,7,1518.35,3,5,5,355,Regular
15522.0,33,2,206.06,4,3,2,432,Regular
15523.0,84,1,88.51,2,1,1,211,Churned
15525.0,2,3,657.99,5,4,4,544,Champions
15526.0,33,1,9.14,4,1,1,411,Regular
15527.0,19,8,1028.0900000000001,4,5,4,454,Champions
15528.0,254,1,120.82,1,1,1,111,Churned
15529.0,23,11,3268.28,4,5,5,455,Champions
15530.0,22,4,1026.7,4,4,4,444,Champions
15531.0,8,2,1586.15,5,3,5,535,Regular
15532.0,25,4,1187.09,4,4,5,445,Champions
15533.0,19,3,584.42,4,4,4,444,Champions
15535.0,173,4,374.55,2,4,3,243,Regular
15537.0,163,1,93.97,2,1,1,211,Churned
15539.0,7,1,407.90000000000003,5,1,3,513,Regular
15540.0,11,1,155.22,5,1,2,512,Regular
15541.0,114,1,85.13000000000001,2,1,1,211,Churned
15543.0,288,1,117.91,1,1,1,111,Churned
15544.0,9,9,2970.89,5,5,5,555,Champions
15545.0,54,2,257.27,3,3,2,332,Regular
15547.0,7,13,3607.12,5,5,5,555,Champions
15549.0,77,3,1232.8400000000001,2,4,5,245,Regular
15550.0,4,4,443.93,5,4,3,543,Regular
15551.0,37,1,279.21000000000004,3,1,2,312,Regular
15552.0,217,1,90.12,1,1,1,111,Churned
15553.0,60,1,298.2,3,1,3,313,Regular
15554.0,278,1,146.3,1,2,2,122,Churned
15555.0,12,16,3861.11,5,5,5,555,Champions
15556.0,24,1,201.37,4,2,2,422,Regular
15557.0,29,1,222.44000000000003,4,2,2,422,Regular
15561.0,12,4,326.94,5,4,3,543,Regular
15563.0,22,3,653.49,4,4,4,444,Champions
15565.0,50,2,173.16,3,3,2,332,Regular
15567.0,19,1,59.7,4,2,1,421,Regular
15568.0,3,3,544.87,5,4,4,544,Champions
15569.0,132,2,40.2,2,3,1,231,Regular
15570.0,7,12,3175.19,5,5,5,555,Champions
15571.0,12,4,313.40000000000003,5,4,3,543,Regular
15572.0,5,7,1634.3700000000001,5,5,5,555,Champions
15573.0,32,2,438.51,4,3,3,433,Regular
15574.0,178,4,481.16,2,4,3,243,Regular
15576.0,38,1,420.03000000000003,3,2,3,323,Regular
15577.0,151,3,233.38,2,4,2,242,Regular
15578.0,162,1,57.5,2,2,1,221,Churned
15579.0,69,2,310.7,3,3,3,333,Regular
15581.0,156,10,597.48,2,5,4,254,Regular
15582.0,25,3,584.5300000000001,4,4,4,444,Champions
15584.0,24,4,604.41,4,4,4,444,Champions
15585.0,177,1,385.46,2,2,3,223,Churned
15587.0,50,2,61.199999999999996,3,3,1,331,Regular
15589.0,256,2,386.43,1,3,3,133,Regular
15592.0,47,1,258.26,3,2,2,322,Regular
15593.0,71,1,45.0,3,2,1,321,Regular
15594.0,16,5,1454.42,4,4,5,445,Champions
15596.0,101,5,1020.34,2,4,4,244,Regular
15597.0,35,1,296.73,3,2,3,323,Regular
15598.0,53,1,189.36,3,2,2,322,Regular
15599.0,27,2,576.71,4,3,4,434,Regular
15601.0,11,14,5162.61,5,5,5,555,Champions
15602.0,28,5,289.88,4,4,3,443,Regular
15604.0,52,1,216.39,3,2,2,322,Regular
15605.0,36,5,987.5500000000001,3,4,4,344,Regular
15606.0,61,9,869.2,3,5,4,354,Regular
15607.0,337,1,64.96,1,2,1,121,Churned
15608.0,60,3,731.4,3,4,4,344,Regular
15609.0,184,1,178.78,1,2,2,122,Churned
15610.0,52,1,112.46000000000001,3,2,1,321,Regular
15611.0,10,10,501.69000000000005,5,5,3,553,Regular
15612.0,36,2,56.1,3,3,1,331,Regular
15615.0,10,22,5097.64,5,5,5,555,Champions
15618.0,33,4,653.5509999999999,4,4,4,444,Champions
15620.0,57,3,1279.89,3,4,5,345,Regular
15621.0,4,2,61.85,5,3,1,531,Regular
15622.0,43,9,2601.75,3,5,5,355,Regular
15623.0,141,1,251.15,2,2,2,222,Churned
15624.0,117,4,502.14000000000004,2,4,3,243,Regular
15625.0,104,4,578.1,2,4,4,244,Regular
15626.0,75,2,495.84,2,3,3,233,Regular
15628.0,5,9,2327.78,5,5,5,555,Champions
15630.0,45,2,600.89,3,3,4,334,Regular
15632.0,16,8,1936.02,4,5,5,455,Champions
15634.0,17,1,243.55,4,2,2,422,Regular
15636.0,90,2,406.66,2,3,3,233,Regular
15637.0,53,1,209.44,3,2,2,322,Regular
15639.0,134,1,106.92,2,2,1,221,Churned
15640.0,4,14,5920.09,5,5,5,555,Champions
15641.0,105,4,1430.44,2,4,5,245,Regular
15643.0,192,3,296.65000000000003,1,4,3,143,Regular
15644.0,166,4,795.1,2,4,4,244,Regular
15645.0,19,1,483.01000000000005,4,2,3,423,Regular
15646.0,158,3,319.69000000000005,2,4,3,243,Regular
15648.0,204,2,415.25,1,3,3,133,Regular
15651.0,37,3,329.15999999999997,3,4,3,343,Regular
15652.0,91,1,183.32,2,2,2,222,Churned
15653.0,116,1,48.0,2,2,1,221,Churned
15654.0,9,2,227.01,5,3,2,532,Regular
15655.0,243,1,486.87,1,2,3,123,Churned
15656.0,45,4,589.08,3,4,4,344,Regular
15658.0,190,4,663.85,1,4,4,144,Regular
15659.0,44,1,196.35,3,2,2,322,Regular
15660.0,25,9,1126.28,4,5,5,455,Champions
15661.0,317,1,19.8,1,2,1,121,Churned
15663.0,106,1,124.1,2,2,1,221,Churned
15664.0,51,1,230.31,3,2,2,322,Regular
15665.0,168,2,1253.7,2,3,5,235,Regular
15667.0,40,1,59.76,3,2,1,321,Regular
15669.0,40,4,411.92,3,4,3,343,Regular
15670.0,297,1,173.05,1,2,2,122,Churned
15671.0,26,5,799.23,4,4,4,444,Champions
15673.0,88,4,1956.55,2,4,5,245,Regular
15674.0,73,4,1591.95,2,4,5,245,Regular
15675.0,81,3,216.16,2,4,2,242,Regular
15676.0,19,3,2449.9,4,4,5,445,Champions
15677.0,49,1,479.68,3,2,3,323,Regular
15678.0,53,1,145.1,3,2,2,322,Regular
15679.0,24,4,608.18,4,4,4,444,Champions
15680.0,9,3,1018.57,5,4,4,544,Champions
15681.0,25,5,569.02,4,4,4,444,Champions
15683.0,117,1,152.95,2,2,2,222,Churned
15687.0,9,9,2193.33,5,5,5,555,Champions
15689.0,120,2,133.5,2,3,1,231,Regular
15690.0,4,2,89.16,5,3,1,531,Regular
15692.0,28,1,177.12,4,2,2,422,Regular
15694.0,8,9,481.0,5,5,3,553,Regular
15695.0,267,2,357.81,1,3,3,133,Regular
15696.0,33,8,2239.59,4,5,5,455,Champions
15699.0,18,1,206.82,4,2,2,422,Regular
15700.0,172,2,599.13,2,3,4,234,Regular
15701.0,2,4,1223.48,5,4,5,545,Champions
15703.0,265,1,104.4,1,2,1,121,Churned
15704.0,140,4,1209.75,2,4,5,245,Regular
15705.0,201,1,83.1,1,2,1,121,Churned
15706.0,65,3,708.36,3,4,4,344,Regular
15707.0,35,4,767.28,3,4,4,344,Regular
15708.0,41,7,2463.7200000000003,3,5,5,355,Regular
15709.0,284,1,69.65,1,2,1,121,Churned
15712.0,9,4,792.8000000000001,5,4,4,544,Champions
15713.0,143,2,193.34,2,3,2,232,Regular
15714.0,12,2,219.08,5,3,2,532,Regular
15716.0,146,4,829.89,2,4,4,244,Regular
15717.0,234,1,150.3,1,2,2,122,Churned
15719.0,33,13,4905.29,4,5,5,455,Champions
15720.0,24,1,472.23,4,2,3,423,Regular
15721.0,12,1,404.82,5,2,3,523,Regular
15722.0,36,4,710.61,3,4,4,344,Regular
15723.0,365,1,173.25,1,2,2,122,Churned
15724.0,201,2,218.25,1,3,2,132,Regular
15725.0,15,1,379.25,5,2,3,523,Regular
15727.0,17,7,3243.58,4,5,5,455,Champions
15729.0,213,1,85.0,1,2,1,121,Churned
15730.0,66,3,960.71,3,4,4,344,Regular
15732.0,212,2,176.1,1,3,2,132,Regular
15733.0,283,1,128.3,1,2,1,121,Churned
15734.0,115,2,245.1,2,3,2,232,Regular
15737.0,23,6,891.23,4,5,4,454,Champions
15738.0,19,15,1661.33,4,5,5,455,Champions
15739.0,66,1,77.6,3,2,1,321,Regular
15740.0,49,1,110.48,3,2,1,321,Regular
15743.0,16,4,702.26,4,4,4,444,Champions
15745.0,19,4,801.94,4,4,4,444,Champions
15746.0,134,1,182.96,2,2,2,222,Churned
15747.0,13,3,682.04,5,4,4,544,Champions
15748.0,40,1,139.36,3,2,2,322,Regular
15750.0,3,8,2128.91,5,5,5,555,Champions
15752.0,40,7,2554.85,3,5,5,355,Regular
15754.0,51,3,458.57,3,4,3,343,Regular
15755.0,10,6,1856.72,5,5,5,555,Champions
15756.0,61,4,500.31,3,4,3,343,Regular
15757.0,66,2,632.44,3,3,4,334,Regular
15758.0,25,1,205.25,4,2,2,422,Regular
15759.0,297,2,77.24000000000001,1,3,1,131,Regular
15762.0,65,2,485.65000000000003,3,3,3,333,Regular
15763.0,32,2,734.27,4,3,4,434,Regular
15764.0,88,6,2360.47,2,5,5,255,Regular
15766.0,64,1,85.8,3,2,1,321,Regular
15768.0,116,3,304.75,2,4,3,243,Regular
15773.0,6,1,97.9,5,2,1,521,Regular
15774.0,69,1,197.9,3,2,2,322,Regular
15775.0,245,1,87.9,1,2,1,121,Churned
15776.0,133,1,179.43,2,2,2,222,Churned
15777.0,241,2,160.20000000000002,1,3,2,132,Regular
15780.0,184,3,423.38,1,4,3,143,Regular
15781.0,25,3,277.95,4,4,2,442,Regular
15782.0,10,3,257.52,5,4,2,542,Regular
15783.0,11,1,197.82,5,2,2,522,Regular
15785.0,33,5,619.71,4,4,4,444,Champions
15786.0,46,3,3054.31,3,4,5,345,Regular
15787.0,26,3,796.6899999999999,4,4,4,444,Champions
15789.0,358,1,221.34,1,2,2,122,Churned
15790.0,10,1,170.28,5,2,2,522,Regular
15791.0,44,2,1120.92,3,3,4,334,Regular
15795.0,150,1,346.36,2,2,3,223,Churned
15796.0,1,8,1916.96,5,5,5,555,Champions
15799.0,76,3,628.54,2,4,4,244,Regular
15800.0,107,2,600.63,2,3,4,234,Regular
15801.0,46,3,920.87,3,4,4,344,Regular
15803.0,51,1,75.9,3,2,1,321,Regular
15804.0,1,13,3238.22,5,5,5,555,Champions
15805.0,23,15,4044.9500000000003,4,5,5,455,Champions
15806.0,46,3,243.9,3,4,2,342,Regular
15807.0,50,3,735.4,3,4,4,344,Regular
15808.0,306,4,2082.64,1,4,5,145,Regular
15809.0,36,5,421.84,3,4,3,343,Regular
15810.0,79,4,1230.67,2,4,5,245,Regular
15811.0,22,6,1956.65,4,5,5,455,Champions
15812.0,107,3,195.28,2,4,2,242,Regular
15813.0,208,2,328.96,1,3,3,133,Regular
15814.0,17,4,636.43,4,4,4,444,Champions
15815.0,64,3,184.14000000000001,3,4,2,342,Regular
15819.0,49,4,1698.21,3,4,5,345,Regular
15820.0,320,1,116.97999999999999,1,2,1,121,Churned
15821.0,44,2,446.36,3,3,3,333,Regular
15822.0,3,2,430.8,5,3,3,533,Regular
15825.0,172,1,148.32,2,2,2,222,Churned
15826.0,56,3,672.33,3,4,4,344,Regular
15827.0,73,14,1517.3600000000001,2,5,5,255,Regular
15829.0,99,2,344.06,2,3,3,233,Regular
15830.0,38,1,470.06,3,2,3,323,Regular
15831.0,58,3,273.29,3,4,2,342,Regular
15832.0,254,1,826.71,1,2,4,124,Churned
15834.0,70,3,1605.28,3,4,5,345,Regular
15835.0,44,4,808.51,3,4,4,344,Regular
15836.0,50,1,49.97,3,2,1,321,Regular
15837.0,65,1,295.67,3,2,3,323,Regular
15839.0,33,3,974.78,4,4,4,444,Champions
15840.0,59,2,255.52,3,3,2,332,Regular
15841.0,73,4,438.15999999999997,2,4,3,243,Regular
15843.0,304,1,80.70000000000002,1,2,1,121,Churned
15844.0,46,1,101.88,3,2,1,321,Regular
15845.0,18,8,1895.65,4,5,5,455,Champions
15847.0,38,2,293.94,3,3,3,333,Regular
15850.0,19,2,186.36,4,3,2,432,Regular
15852.0,197,1,52.21,1,2,1,121,Churned
15853.0,52,1,89.8,3,2,1,321,Regular
15854.0,4,11,997.9300000000001,5,5,4,554,Champions
15855.0,137,5,652.24,2,4,4,244,Regular
15856.0,4,25,4545.49,5,5,5,555,Champions
15857.0,19,1,121.8,4,2,1,421,Regular
15858.0,16,5,854.83,4,4,4,444,Champions
15860.0,41,8,774.76,3,5,4,354,Regular
15861.0,12,7,2684.71,5,5,5,555,Champions
15862.0,8,4,647.42,5,4,4,544,Champions
15863.0,26,2,50.39,4,3,1,431,Regular
15864.0,67,3,91.4,3,4,1,341,Regular
15865.0,41,3,272.2,3,4,2,342,Regular
15866.0,101,1,158.68,2,2,2,222,Churned
15867.0,5,15,3123.61,5,5,5,555,Champions
15869.0,277,2,88.5,1,3,1,131,Regular
15870.0,33,1,314.09000000000003,4,2,3,423,Regular
15872.0,15,2,311.18,5,3,3,533,Regular
15874.0,64,7,662.67,3,5,4,354,Regular
15877.0,2,2,408.38,5,3,3,533,Regular
15880.0,369,1,276.43,1,2,2,122,Churned
15881.0,312,4,120.19,1,4,1,141,Regular
15882.0,199,3,182.4,1,4,2,142,Regular
15883.0,2,2,348.28,5,3,3,533,Regular
15885.0,93,1,258.55,2,2,2,222,Churned
15886.0,60,1,104.5,3,2,1,321,Regular
15888.0,81,1,91.81,2,2,1,221,Churned
15889.0,157,2,382.19,2,3,3,233,Regular
15891.0,227,1,399.99,1,2,3,123,Churned
15894.0,253,2,189.3,1,3,2,132,Regular
15895.0,150,1,21.85,2,2,1,221,Churned
15897.0,194,2,96.43,1,3,1,131,Regular
15898.0,1,5,668.63,5,4,4,544,Champions
15899.0,369,1,43.5,1,2,1,121,Churned
15900.0,24,1,341.75,4,2,3,423,Regular
15901.0,17,3,286.62,4,4,2,442,Regular
15903.0,26,2,40.440000000000005,4,3,1,431,Regular
15904.0,8,1,144.73,5,2,2,522,Regular
15906.0,20,7,1170.99,4,5,5,455,Champions
15907.0,4,3,912.19,5,4,4,544,Champions
15909.0,174,1,69.53999999999999,2,2,1,221,Churned
15910.0,1,8,1164.49,5,5,5,555,Champions
15912.0,178,2,214.17000000000002,2,3,2,232,Regular
15916.0,16,7,1029.08,4,5,4,454,Champions
15917.0,248,1,60.550000000000004,1,2,1,121,Churned
15918.0,191,2,334.23,1,3,3,133,Regular
15919.0,20,2,492.39,4,3,3,433,Regular
15920.0,154,4,158.55,2,4,2,242,Regular
15921.0,173,1,150.68,2,2,2,222,Churned
15922.0,373,1,182.9,1,2,2,122,Churned
15923.0,373,1,86.25,1,2,1,121,Churned
15925.0,194,1,168.9,1,2,2,122,Churned
15930.0,67,1,426.63,3,2,3,323,Regular
15932.0,4,8,813.25,5,5,4,554,Champions
15933.0,21,3,930.89,4,4,4,444,Champions
15935.0,239,1,91.04,1,2,1,121,Churned
15937.0,64,1,145.35,3,2,2,322,Regular
15938.0,112,4,177.58,2,4,2,242,Regular
15939.0,90,7,122.99999999999999,2,5,1,251,Regular
15942.0,134,1,150.9,2,2,2,222,Churned
15944.0,277,1,68.9,1,2,1,121,Churned
15945.0,365,1,13.6,1,2,1,121,Churned
15947.0,83,1,194.24,2,2,2,222,Churned
15948.0,8,2,879.34,5,3,4,534,Regular
15949.0,17,2,280.0,4,3,2,432,Regular
15950.0,32,4,1230.68,4,4,5,445,Champions
15951.0,9,2,599.17,5,3,4,534,Regular
15952.0,34,4,644.12,3,4,4,344,Regular
15953.0,15,8,690.82,5,5,4,554,Champions
15955.0,24,14,2643.08,4,5,5,455,Champions
15957.0,32,1,318.64,4,2,3,423,Regular
15958.0,74,1,60.9,2,2,1,221,Churned
15963.0,20,2,381.26,4,3,3,433,Regular
15965.0,17,4,754.52,4,4,4,444,Champions
15967.0,23,2,389.33,4,3,3,433,Regular
15969.0,3,3,304.5,5,4,3,543,Regular
15970.0,304,1,114.9,1,2,1,121,Churned
15971.0,67,6,148.25,3,5,2,352,Regular
15973.0,367,1,34.4,1,2,1,121,Churned
15974.0,39,7,2244.75,3,5,5,355,Regular
15975.0,84,1,352.29,2,2,3,223,Churned
15976.0,165,2,394.98,2,3,3,233,Regular
15977.0,17,2,367.76,4,3,3,433,Regular
15978.0,77,1,508.18,2,2,3,223,Churned
15980.0,254,1,227.88,1,2,2,122,Churned
15981.0,25,6,1117.68,4,5,4,454,Champions
15983.0,22,4,753.73,4,4,4,444,Champions
15984.0,3,9,1621.93,5,5,5,555,Champions
15985.0,123,2,253.58,2,3,2,232,Regular
15986.0,30,1,112.19999999999999,4,2,1,421,Regular
15987.0,12,5,514.84,5,4,3,543,Regular
15988.0,19,1,113.38,4,2,1,421,Regular
15990.0,44,2,514.8100000000001,3,3,3,333,Regular
15992.0,4,1,27.04,5,2,1,521,Regular
15993.0,9,7,2271.58,5,5,5,555,Champions
15994.0,55,1,257.65,3,2,2,322,Regular
15996.0,88,6,929.58,2,5,4,254,Regular
15998.0,37,5,2708.46,3,4,5,345,Regular
16003.0,30,5,1197.89,4,4,5,445,Champions
16005.0,12,4,578.49,5,4,4,544,Champions
16006.0,211,1,94.44,1,2,1,121,Churned
16007.0,48,4,1530.02,3,4,5,345,Regular
16008.0,24,3,397.9,4,4,3,443,Regular
16009.0,44,2,569.7,3,3,4,334,Regular
16010.0,246,3,407.5,1,4,3,143,Regular
16011.0,8,16,2522.2,5,5,5,555,Champions
16012.0,35,3,685.64,3,4,4,344,Regular
16013.0,8,6,829.1,5,5,4,554,Champions
16014.0,38,3,610.48,3,4,4,344,Regular
16015.0,4,3,584.1899999999999,5,4,4,544,Champions
16016.0,3,8,1362.01,5,5,5,555,Champions
16017.0,47,1,172.03,3,2,2,322,Regular
16018.0,39,2,207.54,3,3,2,332,Regular
16019.0,47,9,1774.46,3,5,5,355,Regular
16020.0,17,3,675.09,4,4,4,444,Champions
16022.0,260,1,514.88,1,2,3,123,Churned
16023.0,46,3,530.71,3,4,4,344,Regular
16024.0,12,1,209.48,5,2,2,522,Regular
16025.0,30,1,371.98,4,2,3,423,Regular
16026.0,43,1,220.49,3,2,2,322,Regular
16027.0,137,3,80.65,2,4,1,241,Regular
16029.0,81,6,244.8,2,5,2,252,Regular
16030.0,310,1,255.7,1,2,2,122,Churned
16031.0,92,2,386.58,2,3,3,233,Regular
16033.0,6,20,7057.650000000001,5,5,5,555,Champions
16034.0,196,3,290.1,1,4,3,143,Regular
16036.0,87,2,511.39,2,3,3,233,Regular
16037.0,270,3,602.4,1,4,4,144,Regular
16038.0,8,3,370.78000000000003,5,4,3,543,Regular
16040.0,65,3,816.2,3,4,4,344,Regular
16042.0,22,5,969.66,4,4,4,444,Champions
16043.0,38,4,459.84000000000003,3,4,3,343,Regular
16045.0,120,4,846.24,2,4,4,244,Regular
16048.0,373,2,54.839999999999996,1,3,1,131,Regular
16049.0,40,3,963.29,3,4,4,344,Regular
16050.0,174,1,90.5,2,2,1,221,Churned
16052.0,54,1,232.98,3,2,2,322,Regular
16053.0,33,2,1032.04,4,3,4,434,Regular
16054.0,145,1,568.9,2,2,4,224,Churned
16055.0,221,1,93.9,1,2,1,121,Churned
16056.0,45,1,488.17,3,2,3,323,Regular
16057.0,16,7,1890.67,4,5,5,455,Champions
16059.0,66,6,1342.01,3,5,5,355,Regular
16062.0,10,4,466.64,5,4,3,543,Regular
16063.0,260,1,274.6,1,2,2,122,Churned
16065.0,365,1,322.79,1,2,3,123,Churned
16066.0,17,5,794.73,4,4,4,444,Champions
16070.0,22,2,373.23,4,3,3,433,Regular
16071.0,45,1,299.29,3,2,3,323,Regular
16072.0,288,1,93.6,1,2,1,121,Churned
16076.0,3,9,1476.73,5,5,5,555,Champions
16079.0,17,3,93.24,4,4,1,441,Regular
16080.0,82,2,135.0,2,3,1,231,Regular
16081.0,56,5,1966.69,3,4,5,345,Regular
16083.0,101,2,188.3,2,3,2,232,Regular
16084.0,299,1,367.58,1,2,3,123,Churned
16085.0,23,5,860.35,4,4,4,444,Champions
16086.0,59,5,447.28000000000003,3,4,3,343,Regular
16091.0,155,2,315.06,2,3,3,233,Regular
16092.0,115,3,603.28,2,4,4,244,Regular
16093.0,107,1,17.0,2,2,1,221,Churned
16094.0,12,4,659.47,5,4,4,544,Champions
16096.0,264,1,76.5,1,2,1,121,Churned
16097.0,240,1,80.4,1,2,1,121,Churned
16098.0,88,7,684.57,2,5,4,254,Regular
16099.0,50,3,575.9,3,4,4,344,Regular
16101.0,71,1,1156.4,3,2,5,325,Regular
16102.0,42,3,632.14,3,4,4,344,Regular
16103.0,7,6,576.8000000000001,5,5,4,554,Champions
16104.0,62,1,251.51,3,2,2,322,Regular
16105.0,249,1,103.2,1,2,1,121,Churned
16106.0,66,1,108.38,3,2,1,321,Regular
16107.0,29,4,195.3,4,4,2,442,Regular
16108.0,85,1,736.52,2,2,4,224,Churned
16109.0,219,1,100.08,1,2,1,121,Churned
16110.0,45,3,1226.63,3,4,5,345,Regular
16112.0,143,2,62.06,2,3,1,231,Regular
16113.0,183,1,110.15,2,2,1,221,Churned
16114.0,171,1,135.75000000000003,2,2,2,222,Churned
16115.0,10,8,1473.57,5,5,5,555,Champions
16116.0,212,1,447.28,1,2,3,123,Churned
16117.0,190,1,195.31,1,2,2,122,Churned
16119.0,8,2,247.08000000000004,5,3,2,532,Regular
16120.0,59,2,152.5,3,3,2,332,Regular
16121.0,57,2,803.86,3,3,4,334,Regular
16122.0,113,3,299.46,2,4,3,243,Regular
16123.0,52,1,217.8,3,2,2,322,Regular
16124.0,317,1,113.4,1,2,1,121,Churned
16125.0,367,1,233.85000000000002,1,2,2,122,Churned
16126.0,29,4,799.03,4,4,4,444,Champions
16127.0,39,1,569.61,3,2,4,324,Regular
16128.0,18,5,1312.03,4,4,5,445,Champions
16131.0,52,3,160.28,3,4,2,342,Regular
16133.0,4,29,2607.14,5,5,5,555,Champions
16134.0,22,2,597.09,4,3,4,434,Regular
16135.0,263,1,303.2,1,2,3,123,Churned
16136.0,60,3,464.90000000000003,3,4,3,343,Regular
16139.0,19,3,475.09000000000003,4,4,3,443,Regular
16140.0,66,2,389.58,3,3,3,333,Regular
16141.0,88,1,477.74,2,2,3,223,Churned
16142.0,250,1,344.88,1,2,3,123,Churned
16143.0,3,6,1887.77,5,5,5,555,Champions
16145.0,9,11,2698.11,5,5,5,555,Champions
16146.0,204,2,366.33,1,3,3,133,Regular
16147.0,134,1,225.08,2,2,2,222,Churned
16149.0,5,2,201.8,5,3,2,532,Regular
16150.0,43,5,1635.18,3,4,5,345,Regular
16153.0,50,5,1253.83,3,4,5,345,Regular
16156.0,9,9,2095.4900000000002,5,5,5,555,Champions
16157.0,16,3,274.55,4,4,2,442,Regular
16159.0,282,1,102.8,1,2,1,121,Churned
16161.0,2,19,4475.45,5,5,5,555,Champions
16162.0,252,1,11.9,1,2,1,121,Churned
16163.0,365,1,50.1,1,2,1,121,Churned
16164.0,17,3,468.84000000000003,4,4,3,443,Regular
16168.0,11,20,1395.69,5,5,5,555,Champions
16169.0,8,4,1116.42,5,4,4,544,Champions
16170.0,51,6,1462.74,3,5,5,355,Regular
16171.0,59,1,73.2,3,2,1,321,Regular
16172.0,95,5,879.39,2,4,4,244,Regular
16173.0,16,6,1172.01,4,5,5,455,Champions
16174.0,126,2,213.4,2,3,2,232,Regular
16175.0,94,4,796.89,2,4,4,244,Regular
16177.0,50,1,210.75,3,2,2,322,Regular
16178.0,138,1,120.1,2,2,1,221,Churned
16179.0,61,1,126.52000000000001,3,2,1,321,Regular
16180.0,100,8,1662.83,2,5,5,255,Regular
16181.0,73,1,153.86,2,2,2,222,Churned
16182.0,72,1,72.8,3,2,1,321,Regular
16183.0,67,1,255.31,3,2,2,322,Regular
16184.0,64,5,615.0600000000001,3,4,4,344,Regular
16185.0,17,2,475.96,4,3,3,433,Regular
16186.0,23,12,2866.1,4,5,5,455,Champions
16187.0,32,15,3032.05,4,5,5,455,Champions
16188.0,45,4,818.17,3,4,4,344,Regular
16189.0,16,2,125.57999999999998,4,3,1,431,Regular
16190.0,40,1,94.99000000000001,3,2,1,321,Regular
16191.0,3,10,1034.44,5,5,4,554,Champions
16193.0,237,1,280.63,1,2,2,122,Churned
16198.0,75,1,319.281,2,2,3,223,Churned
16200.0,4,2,978.87,5,3,4,534,Regular
16201.0,3,4,1655.2,5,4,5,545,Champions
16202.0,361,1,218.3,1,2,2,122,Churned
16203.0,59,4,592.9,3,4,4,344,Regular
16204.0,23,1,375.71,4,2,3,423,Regular
16205.0,37,3,488.88,3,4,3,343,Regular
16206.0,55,4,417.81,3,4,3,343,Regular
16207.0,25,1,198.18,4,2,2,422,Regular
